DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,358,26,800,5,239,16.864103073030222,30.964211209565587,191.1716857174042
20240728,560,26,246,14,538,25.19247707070862,78.75731991161929,434.05020301767206
20240728,25,26,830,10,314,7.988772668323438,44.83261017419804,261.1786171574785
20240728,726,26,634,19,477,42.74226019778524,33.8565013553393,400.4012384468755
20240728,676,26,159,15,641,43.715715792391826,72.43762178701199,524.8466624205962
20240728,145,26,31,7,625,62.53994168359447,45.69661545533782,516.7634428610677
20240728,395,26,63,17,678,28.20634795044713,90.90705137841505,558.8866006711378
20240728,66,26,520,11,331,31.942142389175103,23.57308584682806,275.48477176399683
20240728,236,26,794,7,975,78.13012841848325,93.18394046500357,803.6859311165132
20240728,298,26,920,14,135,11.400097433547568,12.30636497684387,111.29353758960856
20240728,138,26,975,7,918,108.80278456930526,76.66598707305151,732.5312283576432
20240728,304,26,106,5,655,80.66815867778878,42.271179083901046,532.0606622383102
20240728,734,26,730,1,573,19.52502329511965,66.75652479602641,486.7184519088539
20240728,243,26,913,6,915,54.33522331603986,122.86671110471495,737.7980655792452
20240728,725,26,938,9,900,61.99017906909024,56.19588818255619,781.8139327483536
20240728,340,26,322,17,824,33.11671784354411,81.4942075050035,709.3890746514523
20240728,477,26,485,20,702,81.70713921170946,88.09921627318651,532.1936445151041
20240728,86,26,546,17,403,28.829851560121586,34.951921175301464,339.21822726457697
20240728,591,26,77,3,966,55.03779744543881,87.3080522201605,823.6541503344007
20240728,793,26,753,11,688,95.52794994721408,72.6149953046274,519.8570547481586
20240728,588,26,347,15,415,18.601978659411895,26.740805189728068,369.65721615086005
20240728,864,26,535,15,596,59.35341090055263,73.81923195524287,462.8273571442045
20240728,185,26,139,7,897,105.32032390912751,92.09624547559673,699.5834306152758
20240728,695,26,685,20,448,17.577224822505173,32.247871075683975,398.17490410181085
20240728,961,26,946,8,590,23.899980588358368,72.77032368050871,493.3296957311329
20240728,95,26,930,15,957,49.95588170519694,131.6923496212932,775.3517686735099
20240728,923,26,833,18,739,69.88535768505312,60.32584794980096,608.7887943651459
20240728,689,26,224,14,285,40.184692389144026,17.406304261285896,227.40900334957007
20240728,61,26,515,6,705,50.88042883015596,49.989320523005375,604.1302506468387
20240728,454,26,58,5,230,17.620411588800497,28.381244289886716,183.99834412131278
20240728,276,26,229,7,999,127.33519975015855,91.80044507976804,779.8643551700734
20240728,486,26,848,19,180,5.6995873824905905,19.0888852856057,155.2115273319037
20240728,966,26,962,8,305,8.253946073272498,15.967152755155006,280.7789011715725
20240728,505,26,288,5,952,117.46553471573166,101.94518020821663,732.5892850760517
20240728,255,26,193,15,722,69.17721291835142,44.55129086610073,608.2714962155478
20240728,432,26,175,8,721,57.11587805936675,54.3286058347775,609.5555161058558
