DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,516,78,449,1,815,45.26279389061095,89.52697871843168,680.2102273909574
20240728,122,78,142,14,994,103.94596908801311,87.31865453314893,802.7353763788379
20240728,385,78,342,18,330,40.70939612639993,33.73077854002117,255.55982533357889
20240728,802,78,332,18,239,29.181609013142527,20.990433931033092,188.82795705582438
20240728,482,78,861,6,983,121.69108901612317,80.78944367683766,780.5194673070391
20240728,984,78,221,12,100,9.467487450619592,6.7184336258333825,83.81407892354703
20240728,745,78,207,14,477,32.519436793305914,35.04917612088122,409.43138708581284
20240728,602,78,300,5,330,23.771268954638114,32.94804314977949,273.2806878955824
20240728,469,78,98,18,341,35.898685410071984,42.0539103425846,263.0474042473434
20240728,277,78,593,5,901,56.25557466796924,81.84124499927852,762.9031803327523
20240728,613,78,697,10,665,34.719245734261875,71.95026003360226,558.3304942321358
20240728,690,78,498,19,163,22.71064506516668,10.040854676556146,130.24850025827718
20240728,243,78,740,10,423,43.88005310591085,53.37976370472397,325.7401831893652
20240728,588,78,643,13,335,40.26823600943837,25.87308456851631,268.8586794220453
20240728,949,78,627,9,235,5.246792299974216,14.700769541474502,215.0524381585513
20240728,127,78,275,12,457,44.03759547906817,59.94342638657397,353.0189781343579
20240728,941,78,714,5,667,97.08993700852744,95.14154685463156,474.768516136841
20240728,679,78,815,8,585,39.97397872220585,30.33390884824804,514.6921124295461
20240728,633,78,499,19,383,36.60197741099384,21.867185555217485,324.53083703378866
20240728,381,78,845,18,530,78.89172767480183,71.67466677640624,379.43360554879195
20240728,214,78,463,18,506,47.128011703648305,42.73930256179753,416.1326857345542
20240728,984,78,796,13,684,81.84865444548191,38.615297576671395,563.5360479778467
20240728,626,78,572,8,948,134.4677413590913,64.0495945591649,749.4826640817438
20240728,761,78,517,12,184,7.657747153588561,26.65760576583192,149.6846470805795
20240728,178,78,52,2,960,87.4438797002792,76.33728017442603,796.2188401252947
20240728,305,78,760,19,625,35.998626582872205,60.5015633360298,528.499810081098
20240728,38,78,610,20,200,17.712070392645067,22.173075767614993,160.11485383973994
20240728,833,78,356,10,857,44.58554001566747,77.47328243809906,734.9411775462335
20240728,271,78,251,16,343,14.252037205853956,44.29819498789934,284.4497678062467
20240728,419,78,784,9,468,68.72331784980992,57.36938420583398,341.9072979443561
20240728,451,78,490,18,189,23.129776171676866,12.531573731072655,153.33865009725048
20240728,508,78,433,8,872,99.39678266883716,95.86443429746413,676.7387830336987
20240728,492,78,962,16,931,36.97497155255374,72.29425814129769,821.7307703061485
20240728,614,78,156,14,962,25.660815039803342,49.15347809362223,887.1857068665744
20240728,500,78,713,15,890,43.201564919470705,72.98869364708618,773.8097414334432
20240728,382,78,214,9,914,80.5896100100726,129.72909602172157,703.6812939682059
20240728,151,78,744,13,291,43.5662515593108,30.512254437227284,216.92149400346193
20240728,380,78,10,10,850,72.25287327225435,111.2411435995805,666.5059831281651
20240728,980,78,247,20,744,72.50623972547648,97.72148155080086,573.7722787237226
20240728,195,78,64,1,164,18.922851727338198,14.32328787683995,130.75386039582185
20240728,601,78,99,14,308,29.49558196511626,36.96391092577767,241.54050710910607
20240728,96,78,553,2,599,30.92356762394143,77.29008333690048,490.7863490391581
20240728,733,78,335,9,727,50.069908383723956,50.058290932798606,626.8718006834774
20240728,371,78,36,3,727,24.539911515819767,68.56678543694433,633.8933030472359
20240728,519,78,939,12,568,13.177354251093524,35.52767087594249,519.294974872964
20240728,882,78,758,13,591,17.258090766888394,83.65665516248583,490.08525407062575
20240728,130,78,794,3,671,44.263193779169136,59.039731190007416,567.6970750308235
20240728,187,78,145,5,877,108.17879411080303,111.29811308514329,657.5230928040537
20240728,611,78,287,17,962,116.45189113843689,61.55132156647512,783.996787295088
20240728,982,78,772,11,849,18.186422317529853,104.58060725268459,726.2329704297856
20240728,676,78,721,13,210,29.907742780199108,11.746825773607718,168.34543144619317
20240728,65,78,237,14,800,30.62420659242695,66.47158989751158,702.9042035100615
20240728,501,78,995,7,721,36.859805850937704,79.04138767765436,605.0988064714079
20240728,116,78,662,9,122,8.022410855993545,14.274381786636873,99.70320735736958
20240728,348,78,301,18,634,89.74011772645808,70.79922544593796,473.46065682760394
20240728,874,78,237,14,525,24.57766330191539,30.806470519326787,469.6158661787578
20240728,441,78,301,2,430,31.03401081166456,52.87637833106841,346.089610857267
20240728,483,78,642,10,575,20.1885125083002,80.42855655039631,474.38293094130347
20240728,624,78,756,1,287,10.399532771226614,17.715515739935565,258.8849514888378
20240728,782,78,191,2,617,92.31687480852351,69.69401967357399,454.9891055179025
20240728,95,78,458,3,459,66.23116036946617,35.76835698810245,357.0004826424314
20240728,797,78,888,14,760,45.83968083774372,53.27048649221393,660.8898326700423
