DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,606,17,277,19,674,90.16071413077587,82.3498074696002,501.4894783996239
20240728,483,17,567,19,499,46.004501579387714,46.70043121924001,406.29506720137226
20240728,164,17,302,13,418,60.58555262665089,40.88399617287759,316.53045120047153
20240728,244,17,449,3,232,17.55354931973135,16.533911936618676,197.91253874364998
20240728,822,17,683,2,940,103.65702178801479,110.74893267728083,725.5940455347044
20240728,870,17,111,15,308,38.41930232691242,38.3352470465237,231.24545062656387
20240728,655,17,183,13,988,41.54671530940958,69.06412718302356,877.3891575075669
20240728,245,17,840,17,961,71.24775379793277,116.69709591537284,773.0551502866944
20240728,935,17,742,15,755,30.086320586658985,96.42528396620382,628.4883954471372
20240728,969,17,463,11,573,62.56110769387,69.67748465172943,440.76140765440056
20240728,194,17,761,11,744,52.794827677924744,102.6322118605125,588.5729604615627
20240728,291,17,790,15,273,38.073196704656844,38.940595939865986,195.98620735547718
20240728,1000,17,275,13,699,45.433060744854195,55.20979795727987,598.357141297866
20240728,856,17,134,5,105,6.421302065180673,10.303066676741887,88.27563125807744
20240728,775,17,879,4,291,32.8044092567995,36.01149523929117,222.18409550390933
20240728,296,17,14,18,254,22.502881656273125,25.85554233042602,205.64157601330086
20240728,862,17,138,2,796,59.70031774064174,98.35689591088098,637.9427863484773
20240728,798,17,210,14,586,31.101831274167846,34.39156970022721,520.5065990256049
20240728,969,17,789,5,171,3.93756287412493,23.659168085710263,143.40326904016482
20240728,353,17,648,15,607,26.92151259735646,83.85508071966238,496.22340668298114
20240728,284,17,575,11,264,25.8996230965136,29.208368534238836,208.89200836924755
20240728,886,17,694,3,982,30.877865876479113,50.76972871681605,900.3524054067049
20240728,198,17,578,18,946,23.56853577393456,110.47051871762153,811.960945508444
20240728,453,17,780,15,595,53.117020827066085,56.550562465620274,485.33241670731366
20240728,106,17,502,18,997,97.53838634876317,129.08382025408199,770.3777933971548
20240728,239,17,58,13,308,10.025681234057487,34.18788778013036,263.78643098581216
20240728,198,17,77,11,748,40.94556214868995,62.77584872314272,644.2785891281674
20240728,80,17,808,20,817,82.95124336456199,66.8542405137604,667.1945161216777
20240728,399,17,974,12,379,9.179270603639358,35.0327915655946,334.78793783076605
20240728,706,17,506,1,695,23.880950904961225,53.07689672400765,618.0421523710311
20240728,383,17,755,8,102,6.8987760237112905,11.345702309607276,83.75552166668143
20240728,592,17,262,6,971,89.88246157310122,90.03105145673113,791.0864869701677
20240728,798,17,154,19,556,25.326153733719927,54.40833576845005,476.26551049783
20240728,798,17,639,13,270,10.079012304347403,25.152418566671464,234.76856912898114
20240728,294,17,144,18,627,71.75075564003812,66.98754764026813,488.26169671969376
20240728,724,17,7,3,790,118.33609756622855,52.521327929309635,619.1425745044619
20240728,453,17,15,11,444,61.822567804310665,29.13255363016818,353.0448785655212
20240728,356,17,861,17,823,32.576580923975655,74.69847103980936,715.724948036215
20240728,228,17,366,3,931,29.694167932594993,117.18148653847838,784.1243455289266
20240728,580,17,589,7,315,9.35039115966425,35.91065388851027,269.73895495182546
20240728,346,17,386,11,709,46.56549077360941,61.06133670797947,601.3731725184111
20240728,961,17,823,9,322,43.005649434354524,34.45245081006054,244.54189975558495
20240728,864,17,381,12,871,93.86635087321265,92.4187325621797,684.7149165646076
20240728,353,17,527,20,769,65.72597188959985,106.85786200426402,596.4161661061362
20240728,428,17,879,7,451,24.305416604308842,44.004177541089625,382.6904058546015
20240728,226,17,520,3,937,134.46335524545688,90.52249794832747,712.0141468062156
20240728,835,17,168,20,176,18.601795056536517,25.745728013468955,131.65247692999452
20240728,6,17,225,3,436,30.516212173750706,57.68370346559835,347.80008436065094
20240728,395,17,371,3,834,44.03831745497866,93.87298102756573,696.0887015174555
20240728,779,17,491,9,753,30.766043760761644,97.53464144012416,624.6993147991142
20240728,789,17,432,8,761,16.613535991479782,73.75671205382928,670.629751954691
20240728,270,17,762,7,230,16.833387298270473,17.568389187118864,195.59822351461065
20240728,609,17,846,16,434,46.56369863990017,36.872863688651925,350.5634376714479
20240728,402,17,17,5,554,74.40291254846848,76.75741175029476,402.83967570123673
20240728,551,17,707,14,318,45.856759137104255,47.12997619937633,225.0132646635194
20240728,181,17,594,1,277,12.166743154233084,22.829569499568567,242.00368734619835
20240728,979,17,331,8,912,40.9811635068758,136.33872143674887,734.6801150563754
20240728,388,17,757,13,108,9.625286509876128,9.055199674813213,89.31951381531066
20240728,3,17,879,20,794,104.2956067733826,75.31722333176359,614.3871698948537
20240728,783,17,480,12,693,82.19902556449692,99.94773574571202,510.85323868979106
20240728,432,17,338,19,363,40.5229429757896,47.210563433534816,275.2664935906756
20240728,108,17,392,9,654,43.9579589868954,52.5868796483678,557.4551613647368
20240728,775,17,783,1,491,27.362968805979047,36.68236456915816,426.9546666248628
