DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,153,46,364,1,760,81.2377922486932,39.48975537331473,639.2724523779921
20240728,504,46,84,11,883,96.67086973999803,62.57510392986449,723.7540263301375
20240728,864,46,620,20,433,33.134401655887224,41.41991965641075,358.445678687702
20240728,994,46,686,13,976,111.02530903186312,68.07021725470467,796.9044737134323
20240728,812,46,911,19,899,127.2515916735628,94.36270497011871,677.3857033563185
20240728,265,46,282,8,592,79.41027583484583,77.89695980046201,434.69276436469215
20240728,716,46,477,7,403,15.641892338437273,44.60926262481147,342.7488450367513
20240728,402,46,608,3,225,16.65212975495396,30.28885737436179,178.05901287068426
20240728,879,46,1,15,982,37.83769350606545,141.30049331995318,802.8618131739813
20240728,246,46,329,8,866,107.26618360259191,114.26009939843183,644.4737169989762
20240728,917,46,77,5,703,38.17469991178835,75.6773730647013,589.1479270235103
20240728,561,46,246,6,414,43.45568842948005,48.925598917569154,321.61871265295076
20240728,196,46,483,10,802,21.429310669587185,94.85817924196685,685.7125100884459
20240728,177,46,563,14,361,15.854989559312209,39.62520469779083,305.51980574289695
20240728,973,46,840,5,487,60.27358908551844,33.12750118612667,393.5989097283549
20240728,716,46,434,6,590,12.594875651443562,81.1725487738962,496.23257557466025
20240728,581,46,839,13,263,23.0215826104874,16.502474684666076,223.47594270484652
20240728,106,46,540,8,459,41.361395386124045,67.21192392471767,350.4266806891583
20240728,229,46,578,13,605,58.63424161465734,85.03611059431353,461.3296477910291
20240728,13,46,512,5,817,62.414632928647556,97.26383507231223,657.3215319990402
20240728,511,46,451,17,463,61.72441361376486,50.90929914201827,350.3662872442169
20240728,481,46,77,2,779,90.26138470395763,42.84471887017179,645.8938964258706
20240728,333,46,74,4,923,81.63569116403058,96.78993518093837,744.5743736550311
20240728,586,46,19,5,356,48.07575807028233,23.23429503577606,284.6899468939416
20240728,753,46,323,4,267,26.594461725603104,39.508024361863974,200.89751391253293
20240728,608,46,242,15,228,17.569208749635145,15.276694439627134,195.1540968107377
20240728,208,46,312,13,700,32.479627418617554,35.47916590744636,632.0412066739361
20240728,479,46,153,13,470,14.91826302565953,33.41024269173755,421.6714942826029
20240728,139,46,573,3,844,83.73918559340645,43.34266149900961,716.9181529075839
20240728,591,46,370,16,949,46.1624057587115,53.021312287654574,849.816281953634
20240728,241,46,651,19,364,37.44034245568676,43.71055495114861,282.8491025931646
20240728,820,46,568,5,608,83.70771576730667,57.60748623120183,466.6847980014915
20240728,7,46,680,8,169,6.946390038907933,14.649306893895874,147.4043030671962
20240728,699,46,356,12,149,7.856551189950257,19.2103821249203,121.93306668512945
20240728,47,46,226,1,151,8.358810026562216,19.761612258132917,122.87957771530486
20240728,178,46,99,13,835,16.707695026346627,42.66764093175941,775.624664041894
20240728,676,46,740,18,915,22.755642345028196,125.77149521189288,766.472862443079
20240728,90,46,482,17,527,41.72466214566904,26.715212031507082,458.56012582282386
20240728,136,46,560,6,512,36.2302859168607,72.55984412116095,403.20986996197837
20240728,788,46,257,10,183,7.142851786994073,13.84138370254269,162.01576451046324
20240728,760,46,936,16,207,21.865716763742185,22.63293957882249,162.5013436574353
20240728,447,46,346,20,772,47.41026021571401,55.16126913381486,669.4284706504711
20240728,463,46,831,3,465,37.962955212521216,43.055735980626054,383.9813088068527
20240728,861,46,611,3,691,21.9530702243047,73.87033901939365,595.1765907563016
20240728,756,46,173,9,520,36.830696368714065,29.4391939651519,453.730109666134
20240728,246,46,461,15,585,79.55862819806627,47.076446353175946,458.3649254487578
20240728,3,46,278,9,483,40.48602703319075,46.727898293707895,395.7860746731013
20240728,676,46,158,1,578,34.850301312144715,39.55526951025519,503.5944291776001
20240728,143,46,558,14,586,31.552030591536134,74.41780832179559,480.0301610866683
20240728,252,46,257,5,931,61.350378994415024,58.24148146176217,811.4081395438228
20240728,703,46,698,18,382,34.60157235604792,46.47559136917234,300.92283627477974
20240728,316,46,440,8,626,51.73570120590706,49.601146169361385,524.6631526247315
20240728,463,46,775,4,500,58.8586171482632,40.135867788563935,401.0055150631729
20240728,683,46,663,15,702,67.75083467655622,39.25485910427341,594.9943062191703
20240728,166,46,882,20,842,17.058075023090346,122.42623167220007,702.5156933047095
20240728,658,46,197,1,590,52.613312310595234,58.53756285507475,478.84912483433004
20240728,444,46,36,20,651,71.69033166159981,83.1454061754959,496.16426216290427
20240728,666,46,52,9,560,61.55812228455206,83.74269606300653,414.69918165244144
20240728,299,46,978,2,158,5.17589479209726,13.62022450377374,139.203880704129
20240728,952,46,834,4,134,10.244889350963442,8.34575320654159,115.40935744249497
20240728,263,46,915,20,954,52.77589209811225,67.19146591342401,834.0326419884638
20240728,440,46,45,17,176,20.795787065032705,14.971696994317767,140.23251594064953
20240728,741,46,218,2,873,125.71851275222336,99.66342766274428,647.6180595850324
20240728,393,46,29,10,716,27.232058371559948,45.11630705020837,643.6516345782317
20240728,167,46,576,16,752,60.038573450213875,62.40120510190261,629.5602214478836
20240728,140,46,853,10,557,11.164134154225064,32.20852218900235,513.6273436567726
20240728,418,46,64,15,454,42.17839735399819,62.62464617793786,349.19695646806395
20240728,963,46,899,16,950,61.30313189526649,113.5735365554866,775.1233315492469
20240728,809,46,246,4,603,12.063979449317126,72.44014295980195,518.4958775908809
20240728,508,46,671,20,306,27.774397637000483,24.98945782905131,253.23614453394822
20240728,671,46,363,18,424,63.47668766676731,40.93364919933614,319.5896631338966
