DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,137,91,438,9,542,38.27263932836212,41.57145123551618,462.1559094361217
20240728,686,91,785,2,291,17.57704349564051,28.433313850234615,244.98964265412488
20240728,813,91,529,11,247,35.57465438153684,23.844504103024146,187.58084151543903
20240728,671,91,662,5,690,62.33095012654246,95.97288252597367,531.6961673474839
20240728,183,91,672,16,398,34.79240319884279,38.64513728439594,324.56245951676124
20240728,29,91,69,16,761,83.48550788055009,99.93338594613462,577.5811061733152
20240728,119,91,331,9,967,44.52347814997855,89.31565233791731,833.1608695121041
20240728,292,91,902,8,330,16.70362760313443,17.744670734768288,295.5517016620973
20240728,215,91,112,11,477,19.568889644966603,59.97718559370112,397.45392476133225
20240728,15,91,33,18,533,75.60885599226023,79.50282763833769,377.8883163694021
20240728,965,91,822,1,917,27.495041685646445,78.1873674451927,811.3175908691609
20240728,427,91,174,3,297,6.491557377983225,38.04827953231023,252.46016308970655
20240728,930,91,911,15,896,85.05816429984166,113.28744260594746,697.654393094211
20240728,115,91,530,16,964,128.44238218568597,128.41229047623537,707.1453273380787
20240728,501,91,183,16,219,26.099172793483067,17.34422402930134,175.5566031772156
20240728,222,91,178,5,363,52.933253016984736,18.674295865413157,291.3924511176021
20240728,200,91,766,13,677,76.77493025147783,88.49030704893349,511.7347626995887
20240728,294,91,515,11,127,16.05342749007289,12.311207990687029,98.63536451924008
20240728,593,91,375,11,657,37.65678980575461,90.15164223493613,529.1915679593093
20240728,845,91,836,4,287,25.799870730751778,29.589330787507276,231.61079848174094
20240728,832,91,432,9,652,40.65559221746646,32.60077097833255,578.743636804201
20240728,974,91,466,19,542,40.980841934269975,27.858119371618304,473.1610386941117
20240728,558,91,996,16,616,45.29065781137441,41.612208466826594,529.097133721799
20240728,777,91,304,3,513,49.90672339051346,51.222696065029,411.87058054445754
20240728,512,91,946,5,405,11.211151739592848,48.72253499505152,345.06631326535563
20240728,900,91,200,14,301,17.67633538112639,29.758265701159132,253.56539891771448
20240728,1,91,700,11,786,97.25332800091176,103.10733725551697,585.6393347435712
20240728,752,91,698,2,512,27.657390787607916,29.403684707578705,454.9389245048134
20240728,449,91,837,3,654,95.91025621254586,87.36379849196472,470.7259452954894
20240728,439,91,722,2,225,21.159718984996204,28.81985263794466,175.02042837705915
20240728,432,91,435,18,256,23.37153151080849,16.70264970100868,215.92581878818282
20240728,454,91,345,6,996,133.05449822508984,80.8561965600582,782.089305214852
20240728,978,91,511,13,898,44.52190594051211,64.82571300227308,788.6523810572148
20240728,941,91,10,17,135,19.332291215836626,19.689909492835366,95.97779929132801
20240728,945,91,758,20,939,118.08336307554622,99.77288529279365,721.1437516316602
20240728,674,91,217,12,908,71.85225847008223,120.05990411609001,716.0878374138277
20240728,884,91,904,13,981,108.83575183645573,85.00492406802005,787.1593240955242
20240728,966,91,714,18,242,23.632328492024893,20.114481380881042,198.25319012709406
20240728,518,91,241,18,573,47.83676165333235,58.2019649228107,466.96127342385694
20240728,210,91,145,11,255,17.964513958820678,22.780215000933158,214.25527104024616
20240728,927,91,669,16,334,38.43669245613306,34.6644105303434,260.89889701352354
20240728,712,91,263,3,589,21.160437476037014,61.840545847999266,505.99901667596373
20240728,420,91,5,18,681,22.48531079837987,90.60044755737368,567.9142416442464
20240728,45,91,848,16,696,68.01698065064713,42.93604236391975,585.0469769854332
20240728,960,91,480,10,390,56.8409359115447,29.84699702890054,303.31206705955475
20240728,109,91,499,14,135,4.785079277863722,11.972658957077304,118.24226176505897
20240728,550,91,379,15,859,53.091029425774224,89.11217572313988,716.7967948510859
20240728,750,91,107,10,716,23.55479437452845,95.83116868179016,596.6140369436814
20240728,738,91,575,3,133,12.583051540126444,10.752862915653195,109.66408554422037
20240728,989,91,130,20,684,54.37671018544836,73.3378515696921,556.2854382448595
20240728,945,91,230,18,274,21.934451238469354,23.488886411667345,228.57666234986328
20240728,130,91,837,5,249,17.308235165298917,21.09556760330006,210.59619723140102
20240728,733,91,920,12,432,50.89950700731507,54.476293951487875,326.624199041197
20240728,385,91,332,4,189,7.831801145825788,25.303888802439424,155.86431005173478
20240728,250,91,303,1,692,87.71565234605256,67.87752036637887,536.4068272875686
20240728,8,91,267,15,240,30.590683567018623,16.64117422443595,192.76814220854544
20240728,344,91,240,12,949,72.48416239049281,91.74529105612703,784.7705465533802
20240728,423,91,654,19,131,10.214773824784238,18.557741072502946,102.22748510271282
20240728,874,91,150,4,213,8.631319538922162,24.74133081340099,179.62734964767685
20240728,180,91,349,16,527,72.00759939056874,52.7776265127716,402.21477409665965
20240728,383,91,877,3,983,20.985835990282364,145.57152537781732,816.4426386319003
