DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,973,77,595,20,744,99.38153845344902,75.09903755770138,569.5194239888497
20240728,815,77,125,4,327,32.173566303145236,26.777550563890806,268.04888313296397
20240728,135,77,40,11,613,12.8892941144517,54.16976411548769,545.9409417700606
20240728,317,77,257,6,106,15.260481252442116,7.500059553772288,83.23945919378559
20240728,730,77,747,5,304,7.464311191118416,29.690816540923592,266.844872267958
20240728,919,77,726,5,641,81.60551165991248,82.8690674624744,476.5254208776131
20240728,66,77,270,17,446,25.695713333277535,47.998068100139456,372.306218566583
20240728,540,77,28,20,275,8.487536668774784,17.116762556397155,249.39570077482807
20240728,196,77,263,18,968,94.8847852662626,123.60051542366637,749.514699310071
20240728,424,77,921,14,128,11.278901234485497,11.83809971091106,104.88299905460345
20240728,713,77,947,9,277,19.525346496027662,40.7152638150025,216.75938968896983
20240728,67,77,999,20,440,25.985075453405933,43.87851464468134,370.1364099019127
20240728,606,77,157,12,923,101.29703382615615,125.2468053069902,696.4561608668537
20240728,632,77,90,16,153,18.640268479040465,21.62438577143665,112.73534574952288
20240728,124,77,661,3,647,64.15624222864025,68.47991767231875,514.363840099041
20240728,595,77,560,17,458,26.93016649353396,32.86772385780509,398.20210964866095
20240728,175,77,862,11,149,17.09871019145644,22.22538265324384,109.67590715529971
20240728,536,77,847,17,761,65.77123420315608,95.31783531143867,599.9109304854053
20240728,403,77,547,4,505,67.21760147521283,37.92412375026891,399.85827477451824
20240728,118,77,843,2,118,6.0751108531996465,6.187710287892935,105.73717885890741
20240728,398,77,533,8,150,4.661460853334158,14.285526302037102,131.05301284462874
20240728,687,77,636,11,311,21.351901932698993,16.636963719720367,273.01113434758065
20240728,832,77,695,19,909,94.59015362405978,75.61456145622746,738.7952849197127
20240728,675,77,478,9,277,7.2740753261537465,21.915773825126916,247.81015084871933
20240728,978,77,806,10,764,70.74711588444033,58.29264766940907,634.9602364461506
20240728,134,77,900,11,154,9.191226478692206,13.862422629468012,130.94635089183978
20240728,590,77,146,13,919,64.94121313926519,67.11898725164829,786.9397996090865
20240728,301,77,807,10,202,12.833099036341242,27.810979031505216,161.35592193215354
20240728,216,77,729,12,421,21.954210429566572,44.78784454389853,354.2579450265349
20240728,299,77,838,2,190,17.656569804267043,17.83915685869415,154.5042733370388
20240728,363,77,544,9,340,37.30542385904674,49.27238639508029,253.42218974587297
20240728,370,77,537,17,882,25.40710191035929,132.00186831783833,724.5910297718024
20240728,981,77,41,14,559,66.09153789824724,31.722114097579425,461.18634800417334
20240728,643,77,819,15,804,114.5242455359308,89.72348430730881,599.7522701567605
20240728,146,77,519,1,189,16.79100065751358,18.854023595812865,153.35497574667355
20240728,138,77,825,4,413,22.06379401940278,55.14535627750572,335.7908497030915
20240728,40,77,321,9,648,32.71077043665293,69.0858407101094,546.2033888532377
20240728,629,77,524,16,956,32.719518001558676,65.83591208022685,857.4445699182145
20240728,587,77,181,20,773,84.63826404366398,79.46997618501258,608.8917597713234
20240728,66,77,486,10,827,116.97382038234997,62.58149189769689,647.4446877199532
20240728,227,77,816,10,424,18.05729966298718,42.54529192289178,363.39740841412106
20240728,666,77,435,16,929,78.47122337858714,112.45845728774097,738.0703193336719
20240728,447,77,37,5,781,90.26199632718972,58.6883202042292,632.0496834685811
20240728,825,77,919,15,420,41.09179910746429,48.424477968552694,330.483722923983
20240728,485,77,398,14,306,28.331606952698188,30.465483736112603,247.20290931118922
20240728,409,77,22,6,398,7.998431320360628,44.73684240922682,345.26472627041255
20240728,789,77,493,3,938,100.68843139261371,73.65053811945782,763.6610304879284
20240728,859,77,784,16,224,10.028176056817237,12.629157219827079,201.34266672335568
20240728,565,77,560,19,203,7.136029854128537,22.403635017531126,173.46033512834035
20240728,423,77,22,10,286,7.315283371342304,26.8881829943695,251.7965336342882
20240728,702,77,389,5,654,95.75406113203294,39.470679944441315,518.7752589235257
20240728,953,77,155,6,708,91.74562899541803,101.45786367751367,514.7965073270683
20240728,610,77,632,17,368,45.40871939482162,53.459524536469736,269.1317560687087
20240728,593,77,542,17,413,45.799220051148964,59.846616482624526,307.3541634662265
20240728,417,77,880,6,196,11.853690238507324,11.664682204392223,172.48162755710047
20240728,827,77,950,6,695,25.43183323701181,63.762759277049405,605.8054074859388
20240728,732,77,366,2,857,90.39808551262885,52.66796479135193,713.9339496960192
20240728,109,77,769,11,587,38.21249843775242,81.39693929469469,467.3905622675529
20240728,532,77,562,4,565,53.92917894151761,78.25747213942313,432.81334891905925
20240728,233,77,383,13,502,47.01369345659981,31.28733195610648,423.6989745872937
20240728,64,77,199,2,995,107.27784327892961,93.49497008854603,794.2271866325243
20240728,46,77,922,18,287,40.732649315280504,37.718528049333415,208.54882263538607
20240728,961,77,389,17,911,120.81998194499653,122.36482434658267,667.8151937084208
20240728,183,77,930,19,664,63.89994430978051,75.61135241765804,524.4887032725615
20240728,496,77,942,13,126,18.36420905719157,9.16475530004558,98.47103564276284
20240728,794,77,273,18,838,24.92678709996439,69.35509656477252,743.7181163352631
20240728,580,77,640,2,786,73.65141809299891,112.00982705061539,600.3387548563858
20240728,754,77,700,2,625,76.54664659514262,51.04998568889148,497.4033677159659
20240728,872,77,829,18,334,39.851784575690814,38.48599518456873,255.66222023974046
20240728,161,77,333,14,227,18.659523991233055,18.03057994550494,190.309896063262
20240728,61,77,81,7,845,68.99697534610425,70.07005040579737,705.9329742480984
20240728,387,77,920,9,919,69.05221207140362,47.739055882783966,802.2087320458124
20240728,182,77,131,4,361,24.441167100021797,23.837258218717434,312.7215746812608
20240728,896,77,74,14,745,37.55725121182764,72.72746973329242,634.7152790548799
20240728,567,77,256,15,124,17.71206319255627,8.584002184951434,97.7039346224923
